"","Sarkidiornis melanotos","Cairina moschata","Alopochen aegyptiaca","Anas erythrorhyncha","Plectropterus gambensis","Numida meleagris","Gallus gallus","Pternistis afer","Threskiornis aethiopicus","Bostrychia hagedash","Mycteria ibis","Ciconia abdimii","Bubulcus ibis","Ardea melanocephala","Ardea purpurea","Ardea cinerea","Ardea brachyrhyncha","Ardea alba.1","Egretta garzetta.1","Scopus umbretta","Actitis hypoleucos.1","Tringa glareola","Calidris minuta","Calidris alpina","Rhinoptilus chalcopterus","Vanellus armatus","Vanellus coronatus","Charadrius tricollaris","Anarhynchus pecuarius","Charadrius dubius","Charadrius hiaticula","Fulica cristata","Porphyrio madagascariensis","Balearica regulorum","Bubo africanus","Colius striatus","Lybius leucocephalus","Caprimulgus fossii","Sagittarius serpentarius","Necrosyrtes monachus","Terathopius ecaudatus","Circaetus pectoralis","Buteo augur","Milvus migrans.1","Circus ranivorus","Circus macrourus","Aquila rapax","Tachymarptis melba","Apus caffer","Apus affinis","Apus apus","Apus horus","Cypsiurus parvus","Falco biarmicus","Falco cuvierii","Lanius collaris","Corvus albus","Corvus albicollis","Prionops plumatus","Laniarius funebris","Lamprotornis superbus","Crithagra atrogularis","Emberiza tahapisi","Anthus cinnamomeus","Motacilla aguimp","Motacilla flava","Passer griseus","Pytilia afra","Granatina ianthinogaster","Uraeginthus angolensis","Lagonosticta senegala","Vidua paradisaea","Vidua macroura","Vidua hypocherina","Vidua fischeri","Quelea quelea","Euplectes gierowii","Euplectes orix","Euplectes capensis","Euplectes axillaris","Ploceus jacksoni","Sporopipes frontalis","Hedydipna collaris","Anthreptes orientalis","Cinnyris mariquensis","Cinnyris pulchellus","Chalcomitra senegalensis","Chalcomitra amethystina","Nectarinia kilimensis","Cinnyris bifasciatus","Cinnyris venustus","Cisticola aridulus","Cisticola chiniana","Prinia subflava","Pycnonotus barbatus","Riparia paludicola","Neophedina cincta","Pseudhirundo griseopyga","Psalidoprocne albiceps","Psalidoprocne pristoptera","Ptyonoprogne fuligula","Hirundo smithii","Hirundo rustica","Hirundo angolensis","Cecropis senegalensis","Cecropis abyssinica","Cecropis daurica","Delichon urbicum","Mirafra rufocinnamomea","Eremopterix leucopareia","Centropus superciliosus","Spilopelia senegalensis","Streptopelia semitorquata","Streptopelia decipiens","Columba guinea","Treron calvus","Oena capensis","Struthio camelus","Alopochen aegyptiaca.1","Colius striatus.1","Lagonosticta senegala.1","Vidua fischeri.1","Charadrius tricollaris.1","Charadrius hiaticula.1","Tringa glareola.1","Emberiza tahapisi.1","Vidua paradisaea.1"
"Mycteria ibis",208.325759636033,208.325759636135,208.325759636216,208.325759636246,208.325759636138,208.325759634724,208.325759634872,208.325759634834,111.515046915312,68.022964240371,0,58.2544404469998,86.0810402046304,91.2965989539585,97.2527816485631,125.333185224945,143.105050535872,143.105050535911,143.105050535803,143.762068235678,156.687710290256,156.687710290227,156.68771029015,156.687710290041,156.687710290117,156.687710290535,156.687710290526,156.687710290805,156.687710290933,156.687710290689,156.687710290666,156.687710290704,156.687710290646,156.687710290429,171.088653886731,171.088653887032,171.088653886678,171.088653886842,171.088653886727,171.088653886562,171.088653887046,171.088653887384,171.088653887114,171.088653886967,171.088653886914,171.088653886964,171.088653886894,171.088653886656,171.088653886777,171.088653886889,171.088653886802,171.088653887085,171.088653886648,171.088653887247,171.088653887115,171.088653886719,171.088653886792,171.088653886746,171.088653887428,171.088653887177,171.088653887553,171.088653886849,171.088653887186,171.088653887034,171.088653886881,171.088653886899,171.088653886944,171.088653886993,171.088653887298,171.08865388698,171.088653887092,171.088653886971,171.088653887071,171.088653887238,171.088653887202,171.088653887102,171.08865388722,171.088653887179,171.088653887251,171.088653887391,171.088653887494,171.08865388735,171.088653887502,171.088653887486,171.088653887464,171.088653887331,171.08865388731,171.088653887422,171.088653887315,171.088653886954,171.088653887103,171.088653887086,171.088653887206,171.088653887148,171.088653887158,171.088653887355,171.088653887021,171.088653887107,171.088653887294,171.0886538872,171.088653887155,171.088653887088,171.088653887122,171.088653887274,171.088653887153,171.08865388723,171.08865388719,171.088653887446,171.088653886708,171.088653886787,171.088653887237,176.298699083258,176.298699083228,176.298699083301,176.298699083367,176.298699083296,176.29869908306,224.920408350333,208.325759636216,171.088653887032,171.088653887092,171.088653887202,156.687710290805,156.687710290666,156.687710290227,171.088653887186,171.088653886971
"Ciconia abdimii",208.325759636222,208.325759636324,208.325759636405,208.325759636435,208.325759636327,208.325759634913,208.325759635062,208.325759635023,111.798645160566,84.3497630963336,58.2544404469998,0,68.8177927095034,89.4718633850613,96.9252112686587,125.333185225134,143.105050536061,143.1050505361,143.105050535992,143.762068235867,156.687710290445,156.687710290416,156.687710290339,156.68771029023,156.687710290306,156.687710290724,156.687710290715,156.687710290994,156.687710291122,156.687710290878,156.687710290855,156.687710290893,156.687710290835,156.687710290618,171.08865388692,171.088653887221,171.088653886867,171.088653887031,171.088653886916,171.088653886751,171.088653887235,171.088653887573,171.088653887303,171.088653887156,171.088653887103,171.088653887154,171.088653887083,171.088653886846,171.088653886966,171.088653887078,171.088653886991,171.088653887274,171.088653886837,171.088653887436,171.088653887304,171.088653886908,171.088653886981,171.088653886935,171.088653887618,171.088653887367,171.088653887742,171.088653887039,171.088653887376,171.088653887223,171.08865388707,171.088653887088,171.088653887133,171.088653887182,171.088653887487,171.088653887169,171.088653887281,171.08865388716,171.08865388726,171.088653887427,171.088653887391,171.088653887291,171.088653887409,171.088653887368,171.088653887441,171.08865388758,171.088653887683,171.088653887539,171.088653887691,171.088653887675,171.088653887653,171.08865388752,171.088653887499,171.088653887611,171.088653887504,171.088653887143,171.088653887292,171.088653887275,171.088653887395,171.088653887337,171.088653887347,171.088653887544,171.08865388721,171.088653887296,171.088653887483,171.088653887389,171.088653887344,171.088653887277,171.088653887311,171.088653887463,171.088653887342,171.088653887419,171.088653887379,171.088653887635,171.088653886897,171.088653886976,171.088653887426,176.298699083448,176.298699083417,176.29869908349,176.298699083556,176.298699083485,176.298699083249,224.920408350522,208.325759636405,171.088653887221,171.088653887281,171.088653887391,156.687710290994,156.687710290855,156.687710290416,171.088653887376,171.08865388716
"Bubulcus ibis",208.325759636143,208.325759636245,208.325759636326,208.325759636356,208.325759636248,208.325759634834,208.325759634983,208.325759634945,116.165625374041,89.196285013592,86.0810402046304,68.8177927095034,0,73.6674841948222,83.6165059246918,113.215009422806,131.190827745794,131.244348999358,134.041278219504,143.484877372406,156.687710290366,156.687710290338,156.687710290261,156.687710290151,156.687710290227,156.687710290646,156.687710290637,156.687710290915,156.687710291044,156.6877102908,156.687710290777,156.687710290814,156.687710290756,156.687710290539,171.088653886841,171.088653887143,171.088653886788,171.088653886952,171.088653886838,171.088653886672,171.088653887156,171.088653887494,171.088653887224,171.088653887077,171.088653887025,171.088653887075,171.088653887004,171.088653886767,171.088653886887,171.088653886999,171.088653886913,171.088653887195,171.088653886759,171.088653887357,171.088653887226,171.08865388683,171.088653886902,171.088653886857,171.088653887539,171.088653887288,171.088653887664,171.08865388696,171.088653887297,171.088653887145,171.088653886992,171.08865388701,171.088653887054,171.088653887104,171.088653887409,171.08865388709,171.088653887203,171.088653887082,171.088653887182,171.088653887348,171.088653887312,171.088653887212,171.088653887331,171.088653887289,171.088653887362,171.088653887501,171.088653887604,171.08865388746,171.088653887612,171.088653887597,171.088653887574,171.088653887442,171.088653887421,171.088653887533,171.088653887425,171.088653887065,171.088653887214,171.088653887197,171.088653887316,171.088653887259,171.088653887268,171.088653887466,171.088653887131,171.088653887218,171.088653887404,171.08865388731,171.088653887265,171.088653887198,171.088653887233,171.088653887384,171.088653887264,171.08865388734,171.088653887301,171.088653887556,171.088653886819,171.088653886898,171.088653887347,176.298699083369,176.298699083339,176.298699083411,176.298699083478,176.298699083406,176.29869908317,224.920408350443,208.325759636326,171.088653887143,171.088653887203,171.088653887312,156.687710290915,156.687710290777,156.687710290338,171.088653887297,171.088653887082
"Ardea melanocephala",208.325759636185,208.325759636287,208.325759636368,208.325759636398,208.32575963629,208.325759634876,208.325759635024,208.325759634986,117.297756402077,93.6258254562605,91.2965989539585,89.4718633850613,73.6674841948222,0,42.4593836611889,76.525603661684,94.963814528476,95.3023303987012,98.4086554984573,115.620785724931,156.687710290407,156.687710290379,156.687710290302,156.687710290193,156.687710290269,156.687710290687,156.687710290678,156.687710290957,156.687710291085,156.687710290841,156.687710290818,156.687710290856,156.687710290798,156.687710290581,171.088653886882,171.088653887184,171.08865388683,171.088653886993,171.088653886879,171.088653886714,171.088653887197,171.088653887536,171.088653887266,171.088653887119,171.088653887066,171.088653887116,171.088653887046,171.088653886808,171.088653886929,171.088653887041,171.088653886954,171.088653887237,171.0886538868,171.088653887399,171.088653887267,171.088653886871,171.088653886944,171.088653886898,171.08865388758,171.088653887329,171.088653887705,171.088653887001,171.088653887338,171.088653887186,171.088653887033,171.088653887051,171.088653887096,171.088653887145,171.08865388745,171.088653887131,171.088653887244,171.088653887123,171.088653887223,171.08865388739,171.088653887354,171.088653887254,171.088653887372,171.088653887331,171.088653887403,171.088653887543,171.088653887646,171.088653887502,171.088653887654,171.088653887638,171.088653887616,171.088653887483,171.088653887462,171.088653887574,171.088653887467,171.088653887106,171.088653887255,171.088653887238,171.088653887358,171.0886538873,171.08865388731,171.088653887507,171.088653887173,171.088653887259,171.088653887446,171.088653887352,171.088653887306,171.08865388724,171.088653887274,171.088653887426,171.088653887305,171.088653887382,171.088653887342,171.088653887598,171.08865388686,171.088653886939,171.088653887389,176.29869908341,176.29869908338,176.298699083453,176.298699083519,176.298699083448,176.298699083212,224.920408350485,208.325759636368,171.088653887184,171.088653887244,171.088653887354,156.687710290957,156.687710290818,156.687710290379,171.088653887338,171.088653887123
"Ardea purpurea",208.32575963641,208.325759636512,208.325759636593,208.325759636623,208.325759636516,208.325759635101,208.32575963525,208.325759635212,122.462470118543,99.2288579530597,97.2527816485631,96.9252112686587,83.6165059246918,42.4593836611889,0,68.0686179047819,88.7387542007736,89.7809428829909,93.3187782951429,110.833942123784,156.687710290633,156.687710290605,156.687710290528,156.687710290418,156.687710290494,156.687710290913,156.687710290904,156.687710291182,156.687710291311,156.687710291067,156.687710291044,156.687710291081,156.687710291024,156.687710290806,171.088653887108,171.08865388741,171.088653887055,171.088653887219,171.088653887105,171.088653886939,171.088653887423,171.088653887761,171.088653887491,171.088653887344,171.088653887292,171.088653887342,171.088653887272,171.088653887034,171.088653887155,171.088653887266,171.08865388718,171.088653887463,171.088653887026,171.088653887624,171.088653887493,171.088653887097,171.088653887169,171.088653887124,171.088653887806,171.088653887555,171.088653887931,171.088653887227,171.088653887564,171.088653887412,171.088653887259,171.088653887277,171.088653887321,171.088653887371,171.088653887676,171.088653887357,171.08865388747,171.088653887349,171.088653887449,171.088653887616,171.088653887579,171.088653887479,171.088653887598,171.088653887556,171.088653887629,171.088653887768,171.088653887872,171.088653887728,171.088653887879,171.088653887864,171.088653887841,171.088653887709,171.088653887688,171.0886538878,171.088653887692,171.088653887332,171.088653887481,171.088653887464,171.088653887584,171.088653887526,171.088653887535,171.088653887733,171.088653887398,171.088653887485,171.088653887671,171.088653887578,171.088653887532,171.088653887466,171.0886538875,171.088653887652,171.088653887531,171.088653887607,171.088653887568,171.088653887823,171.088653887086,171.088653887165,171.088653887614,176.298699083636,176.298699083606,176.298699083678,176.298699083745,176.298699083673,176.298699083437,224.92040835071,208.325759636593,171.08865388741,171.08865388747,171.088653887579,156.687710291182,156.687710291044,156.687710290605,171.088653887564,171.088653887349
"Ardea cinerea",208.325759636487,208.325759636589,208.32575963667,208.3257596367,208.325759636593,208.325759635178,208.325759635327,208.325759635289,141.963789022564,127.01270129425,125.333185224945,125.333185225134,113.215009422806,76.525603661684,68.0686179047819,0,75.4878465133708,86.2564982655259,91.0509552311679,110.652522390114,156.68771029071,156.687710290682,156.687710290605,156.687710290496,156.687710290571,156.68771029099,156.687710290981,156.687710291259,156.687710291388,156.687710291144,156.687710291121,156.687710291158,156.687710291101,156.687710290883,171.088653887185,171.088653887487,171.088653887132,171.088653887296,171.088653887182,171.088653887017,171.0886538875,171.088653887839,171.088653887568,171.088653887421,171.088653887369,171.088653887419,171.088653887349,171.088653887111,171.088653887232,171.088653887344,171.088653887257,171.08865388754,171.088653887103,171.088653887702,171.08865388757,171.088653887174,171.088653887246,171.088653887201,171.088653887883,171.088653887632,171.088653888008,171.088653887304,171.088653887641,171.088653887489,171.088653887336,171.088653887354,171.088653887399,171.088653887448,171.088653887753,171.088653887434,171.088653887547,171.088653887426,171.088653887526,171.088653887693,171.088653887656,171.088653887557,171.088653887675,171.088653887634,171.088653887706,171.088653887846,171.088653887949,171.088653887805,171.088653887957,171.088653887941,171.088653887918,171.088653887786,171.088653887765,171.088653887877,171.088653887769,171.088653887409,171.088653887558,171.088653887541,171.088653887661,171.088653887603,171.088653887612,171.08865388781,171.088653887475,171.088653887562,171.088653887748,171.088653887655,171.088653887609,171.088653887543,171.088653887577,171.088653887729,171.088653887608,171.088653887684,171.088653887645,171.088653887901,171.088653887163,171.088653887242,171.088653887691,176.298699083713,176.298699083683,176.298699083755,176.298699083822,176.29869908375,176.298699083514,224.920408350788,208.32575963667,171.088653887487,171.088653887547,171.088653887656,156.687710291259,156.687710291121,156.687710290682,171.088653887641,171.088653887426
"Ardea brachyrhyncha",208.325759636594,208.325759636696,208.325759636778,208.325759636808,208.3257596367,208.325759635286,208.325759635434,208.325759635396,143.20442285042,143.105050535781,143.105050535872,143.105050536061,131.190827745794,94.963814528476,88.7387542007736,75.4878465133708,0,52.3139830304536,83.8848147917116,104.799060092245,156.687710290817,156.687710290789,156.687710290712,156.687710290603,156.687710290679,156.687710291097,156.687710291088,156.687710291367,156.687710291495,156.687710291251,156.687710291228,156.687710291266,156.687710291208,156.687710290991,171.088653887293,171.088653887594,171.08865388724,171.088653887403,171.088653887289,171.088653887124,171.088653887608,171.088653887946,171.088653887676,171.088653887528,171.088653887476,171.088653887526,171.088653887456,171.088653887218,171.088653887339,171.088653887451,171.088653887364,171.088653887647,171.08865388721,171.088653887809,171.088653887677,171.088653887281,171.088653887353,171.088653887308,171.08865388799,171.088653887739,171.088653888115,171.088653887411,171.088653887748,171.088653887596,171.088653887443,171.088653887461,171.088653887506,171.088653887555,171.08865388786,171.088653887541,171.088653887654,171.088653887533,171.088653887633,171.0886538878,171.088653887764,171.088653887664,171.088653887782,171.088653887741,171.088653887813,171.088653887953,171.088653888056,171.088653887912,171.088653888064,171.088653888048,171.088653888026,171.088653887893,171.088653887872,171.088653887984,171.088653887876,171.088653887516,171.088653887665,171.088653887648,171.088653887768,171.08865388771,171.088653887719,171.088653887917,171.088653887583,171.088653887669,171.088653887856,171.088653887762,171.088653887717,171.08865388765,171.088653887684,171.088653887836,171.088653887715,171.088653887791,171.088653887752,171.088653888008,171.08865388727,171.088653887349,171.088653887799,176.29869908382,176.29869908379,176.298699083863,176.298699083929,176.298699083857,176.298699083622,224.920408350895,208.325759636778,171.088653887594,171.088653887654,171.088653887764,156.687710291367,156.687710291228,156.687710290789,171.088653887748,171.088653887533
"Ardea alba.1",208.325759636633,208.325759636735,208.325759636817,208.325759636846,208.325759636739,208.325759635324,208.325759635473,208.325759635435,143.204422850459,143.10505053582,143.105050535911,143.1050505361,131.244348999358,95.3023303987012,89.7809428829909,86.2564982655259,52.3139830304536,0,72.8393216786671,104.412448519983,156.687710290856,156.687710290828,156.687710290751,156.687710290641,156.687710290717,156.687710291136,156.687710291127,156.687710291405,156.687710291534,156.68771029129,156.687710291267,156.687710291304,156.687710291247,156.687710291029,171.088653887331,171.088653887633,171.088653887279,171.088653887442,171.088653887328,171.088653887162,171.088653887646,171.088653887985,171.088653887714,171.088653887567,171.088653887515,171.088653887565,171.088653887494,171.088653887257,171.088653887378,171.088653887489,171.088653887403,171.088653887686,171.088653887249,171.088653887847,171.088653887716,171.08865388732,171.088653887392,171.088653887347,171.088653888029,171.088653887778,171.088653888154,171.08865388745,171.088653887787,171.088653887635,171.088653887482,171.0886538875,171.088653887545,171.088653887594,171.088653887899,171.08865388758,171.088653887693,171.088653887572,171.088653887672,171.088653887839,171.088653887802,171.088653887702,171.088653887821,171.088653887779,171.088653887852,171.088653887992,171.088653888095,171.08865388795,171.088653888102,171.088653888087,171.088653888064,171.088653887932,171.088653887911,171.088653888023,171.088653887915,171.088653887555,171.088653887704,171.088653887687,171.088653887807,171.088653887749,171.088653887758,171.088653887956,171.088653887621,171.088653887708,171.088653887894,171.088653887801,171.088653887755,171.088653887689,171.088653887723,171.088653887875,171.088653887754,171.08865388783,171.088653887791,171.088653888046,171.088653887309,171.088653887388,171.088653887837,176.298699083859,176.298699083829,176.298699083901,176.298699083968,176.298699083896,176.29869908366,224.920408350933,208.325759636817,171.088653887633,171.088653887693,171.088653887802,156.687710291405,156.687710291267,156.687710290828,171.088653887787,171.088653887572
"Egretta garzetta.1",208.325759636525,208.325759636627,208.325759636708,208.325759636738,208.32575963663,208.325759635216,208.325759635365,208.325759635326,143.20442285035,143.105050535711,143.105050535803,143.105050535992,134.041278219504,98.4086554984573,93.3187782951429,91.0509552311679,83.8848147917116,72.8393216786671,0,77.1411480104985,156.687710290748,156.687710290719,156.687710290642,156.687710290533,156.687710290609,156.687710291027,156.687710291018,156.687710291297,156.687710291425,156.687710291181,156.687710291158,156.687710291196,156.687710291138,156.687710290921,171.088653887223,171.088653887525,171.08865388717,171.088653887334,171.088653887219,171.088653887054,171.088653887538,171.088653887876,171.088653887606,171.088653887459,171.088653887406,171.088653887457,171.088653887386,171.088653887149,171.088653887269,171.088653887381,171.088653887294,171.088653887577,171.08865388714,171.088653887739,171.088653887607,171.088653887211,171.088653887284,171.088653887239,171.08865388792,171.08865388767,171.088653888045,171.088653887341,171.088653887679,171.088653887527,171.088653887373,171.088653887391,171.088653887436,171.088653887485,171.08865388779,171.088653887472,171.088653887585,171.088653887463,171.088653887563,171.08865388773,171.088653887694,171.088653887594,171.088653887713,171.088653887671,171.088653887743,171.088653887883,171.088653887986,171.088653887842,171.088653887994,171.088653887978,171.088653887956,171.088653887823,171.088653887802,171.088653887914,171.088653887807,171.088653887446,171.088653887595,171.088653887579,171.088653887698,171.08865388764,171.08865388765,171.088653887847,171.088653887513,171.088653887599,171.088653887786,171.088653887692,171.088653887647,171.08865388758,171.088653887614,171.088653887766,171.088653887645,171.088653887722,171.088653887682,171.088653887938,171.088653887201,171.088653887279,171.088653887729,176.298699083751,176.29869908372,176.298699083793,176.298699083859,176.298699083788,176.298699083552,224.920408350825,208.325759636708,171.088653887525,171.088653887585,171.088653887694,156.687710291297,156.687710291158,156.687710290719,171.088653887679,171.088653887463
"Scopus umbretta",208.325759636613,208.325759636715,208.325759636796,208.325759636826,208.325759636718,208.325759635304,208.325759635453,208.325759635414,143.861440550226,143.762068235587,143.762068235678,143.762068235867,143.484877372406,115.620785724931,110.833942123784,110.652522390114,104.799060092245,104.412448519983,77.1411480104985,0,156.687710290835,156.687710290807,156.68771029073,156.687710290621,156.687710290697,156.687710291115,156.687710291106,156.687710291385,156.687710291513,156.687710291269,156.687710291246,156.687710291284,156.687710291226,156.687710291009,171.088653887311,171.088653887612,171.088653887258,171.088653887422,171.088653887307,171.088653887142,171.088653887626,171.088653887964,171.088653887694,171.088653887547,171.088653887494,171.088653887544,171.088653887474,171.088653887236,171.088653887357,171.088653887469,171.088653887382,171.088653887665,171.088653887228,171.088653887827,171.088653887695,171.088653887299,171.088653887371,171.088653887327,171.088653888008,171.088653887757,171.088653888133,171.088653887429,171.088653887767,171.088653887614,171.088653887461,171.088653887479,171.088653887524,171.088653887573,171.088653887878,171.08865388756,171.088653887672,171.088653887551,171.088653887651,171.088653887818,171.088653887782,171.088653887682,171.0886538878,171.088653887759,171.088653887831,171.088653887971,171.088653888074,171.08865388793,171.088653888082,171.088653888066,171.088653888044,171.088653887911,171.08865388789,171.088653888002,171.088653887895,171.088653887534,171.088653887683,171.088653887666,171.088653887786,171.088653887728,171.088653887737,171.088653887935,171.088653887601,171.088653887687,171.088653887874,171.08865388778,171.088653887735,171.088653887668,171.088653887702,171.088653887854,171.088653887733,171.08865388781,171.08865388777,171.088653888026,171.088653887289,171.088653887367,171.088653887817,176.298699083839,176.298699083808,176.298699083881,176.298699083947,176.298699083876,176.29869908364,224.920408350913,208.325759636796,171.088653887612,171.088653887672,171.088653887782,156.687710291385,156.687710291246,156.687710290807,171.088653887767,171.088653887551
