"","Falco moluccensis","Hirundo rustica.2","Meleagris gallopavo.1","Pelecanus conspicillatus.1","Myiagra alecto.1","Oriolus phaeochromus","Lorius garrulus","Hydrobates matsudairae","Melitograis gilolensis","Myzomela obscura.1","Leptocoma aspasia","Eos squamata","Centropus goliath","Rhipidura leucophrys.1","Calonectris leucomelas","Sula leucogaster.1","Hemiprocne mystacea","Tanysiptera galatea","Numenius phaeopus.4","Tringa brevipes.1","Xenus cinereus.2","Cacatua alba","Tanygnathus megalorynchos","Myiagra alecto.2","Columba vitiensis","Ducula concinna","Eulipoa wallacei","Gymnocrex plumbeiventris","Gallirallus wallacii","Rallina fasciata","Geoffroyus geoffroyi","Caloenas nicobarica","Aegotheles crinifrons","Lalage aurea","Aplonis metallica","Aplonis mysolensis","Todiramphus sanctus.1","Todiramphus diops","Todiramphus funebris","Alcedo atthis","Accipiter erythrauchen","Accipiter henicogrammus","Accipiter soloensis","Aviceda subcristata.1","Icthyophaga leucogaster.1","Pandion haliaetus.4","Reinwardtoena reinwardti","Egretta sacra.2","Fregata minor","Fregata ariel.1","Ptilinopus superbus","Ptilinopus hyogastrus","Ptilinopus granulifrons","Myiagra alecto.3","Alisterus amboinensis","Hypocharmosyna placentis","Radjah radjah.1","Tachybaptus ruficollis","Haliastur indus.1","Columba livia.1","Spilopelia chinensis","Calidris ruficollis.1","Anarhynchus leschenaultii.1","Actitis hypoleucos.3","Ixobrychus flavicollis.1","Coracina atriceps","Amaurornis olivacea","Gallus gallus.1","Nycticorax caledonicus.1","Egretta sacra.3","Ardea alba.2","Ardea sumatrana.1","Merops ornatus.1","Sterna hirundo.2","Semioptera wallacii","Corvus validus","Hirundo tahitica","Aerodramus vanikorensis","Myiagra galeata","Symposiachrus trivirgatus","Eurystomus orientalis","Eurystomus azureus","Centropus bengalensis","Pitta maxima","Loriculus amabilis","Symposiachrus trivirgatus.1","Myiagra galeata.1","Carterornis pileatus","Ducula basilica","Artamus leucorynchus.1","Rhyticeros plicatus","Eudynamys scolopaceus","Ducula bicolor","Gallirallus philippensis","Lonchura molucca","Collocalia esculenta","Caprimulgus macrurus.1","Cacomantis variolosus.1","Ninox connivens","Dicrurus hottentottus","Megapodius freycinet","Coracina papuensis.1","Corvus orru.1","Dicaeum erythrothorax","Zosterops atriceps","Zosterops atriceps.1","Cinnyris clementiae","Erythropitta rufiventris","Hypsipetes affinis","Ninox squamipila","Otus magicus","Ducula perspicillata","Lycocorax pyrrhopterus","Chalcophaps indica","Ceyx lepidus","Accipiter hiogaster","Macropygia amboinensis","Pachycephala mentalis","Helopsaltes fasciolatus","Eclectus roratus","Ninox scutulata"
"Leptocoma aspasia",6.48264439113295,4.06587072882994,9.97875133605586,12.6224500055645,2.4436916559417,4.42453393214634,6.0552592899926,5.25733325780145,3.47952345594418,1.15331074647489,0,5.73393371128329,8.18708039281449,3.09866630157475,7.88373767284933,9.64541447264328,6.46782404594674,5.07039720952324,7.17016400466478,5.14597725298613,4.72106717635509,8.22613826963859,8.18787582856991,2.4436916559417,5.7058417370496,6.83193969703155,5.50938038281641,5.59251182354706,6.46767197032892,3.66489894249592,5.32407177876265,6.21353768675898,5.030628883457,2.75731518010943,3.81354369428527,3.71971163949993,3.99634642524172,3.83866048018005,5.31493910394485,2.84201981564562,6.03237039584933,6.90177744201847,5.73630662655988,7.54890354474948,10.172501016801,9.07589448160898,6.45945016114375,7.3639131894994,10.6600374083126,9.80038531166969,3.75670151790484,3.68037090022941,3.69142874760711,2.4436916559417,6.85239526610662,3.93840047831228,7.52205458405925,3.64400517724645,8.27653436985268,5.65554564392373,4.22506159820951,3.60648064637171,4.56224005902043,3.65982624797634,6.63299824301078,5.48197081843288,5.0149392516951,6.72916462157741,8.21605470553239,7.3639131894994,9.20985832322187,10.3694263574142,3.89812987689318,6.61893657961172,4.98561623086675,8.38458615856015,3.73368781187487,5.5815402527633,1.83830960659,1.93860983234416,5.6448419373061,5.84274123093984,5.40238705790379,5.18843198513507,3.12182964750972,1.93860983234416,1.83830960659,2.03088476779194,5.76365377649719,4.30413685864834,10.9190758824432,6.05946748595595,5.90153824906776,4.42254810474845,2.15254331376511,5.3868300795108,4.96790181302576,3.83578817465968,7.60456783065271,5.16511287252083,5.94193410471571,4.77884177055244,8.17246972223751,1.80760205458773,1.22436974125252,1.22436974125252,0.245777726599864,3.50064331456799,3.26385804403839,6.0075782164673,4.99653892269324,6.50698920393806,6.3949769538864,3.95008365722275,2.85584492705539,6.28077155040933,5.23188640317501,2.61572689006136,2.18222977099875,7.24472832747882,5.25484398821466
"Eos squamata",1.95040540421811,3.92778839518476,6.15856020829217,8.43451162902195,4.10146093718154,2.64436093112641,1.00937089676615,2.9560756828291,3.51935617747367,5.05433408697525,5.73393371128329,0,5.15944778857957,3.92325179104312,3.24543704520091,4.65388741862982,4.17838754666977,2.79806935682764,3.79736717151282,3.04195666289869,3.23062739976407,3.49996790793458,2.94900908672733,4.10146093718154,2.85193016372697,3.28063695149885,3.23945570954591,3.64772842156917,5.94126282360982,3.52134966884593,1.0209598696602,3.25218558654003,2.78801084329395,3.48361044301191,2.30822386900586,2.46168573247726,2.68470432371734,2.85279036074975,3.0054391688423,4.01518667824244,2.81349733317055,3.16489656985895,2.07501019998041,2.99686290536318,5.62269875256399,4.31807810830557,3.36774120551037,4.03791919712115,5.71037090416581,4.8861435032668,3.2343139302898,3.10724693137336,3.16579661209406,4.10146093718154,1.90078828278634,2.47027385114842,3.23952581345147,3.68156351719197,3.89952678266831,2.88261875205244,3.56732913861744,4.08514101549133,2.90688585275199,3.30307134351767,3.87456794164718,1.96683588735447,3.50043840104998,3.84039015264692,4.47945592184322,4.03791919712115,5.66100327269967,6.65836552109624,2.60612696945391,3.02571709275269,3.90692358403069,3.98390817072653,4.1208233085255,6.38426007859206,4.70029742423544,4.56123726125134,1.3812360716156,1.77268412628659,3.2108995764794,4.0626312809395,3.67319474716853,4.56123726125134,4.70029742423544,4.57279390205675,2.83926341745614,1.76269414069325,6.76696608628126,2.32061042877094,2.75695250847886,3.2304174425793,4.9799730548092,6.60327318058094,3.09674895525132,2.49245839820378,3.23067917364883,2.43729787403593,3.59378064542363,1.86538996945671,3.77009953092855,5.89821354201189,5.55826600970243,5.55826600970243,5.72928453027626,3.67283266363437,3.42153144052374,2.301512872413,2.38085268081116,3.02596049814156,3.67413453557477,3.47862668009504,4.63205907357718,2.63665646921651,3.39484248700957,3.78362143892473,4.1581673472786,2.52302245060201,2.11745810761179
"Centropus goliath",4.64174957235763,7.83214798117606,3.28486729229216,6.93720268718103,5.95499427802023,4.1192484133306,4.37290579725406,6.59592592912497,4.85575778085722,7.28449805838092,8.18708039281449,5.15944778857957,0,5.67851060121896,5.02139137953083,5.02753459090424,7.81906122338992,4.05912746131345,5.12621762891726,6.19917535450163,6.59782536804874,3.28687710557784,4.36248931394616,5.95499427802023,4.11041377409077,3.41865608351118,4.90179735926162,4.01185640060148,4.52667340876456,5.71887763491396,5.07044294258825,4.12460016451264,4.33353585608686,6.07765408383474,5.36680180465218,5.08566752986984,5.61957113697371,5.9040428978835,4.24868588262318,6.99303805068502,3.64054401528426,2.96762437169709,4.26636716712326,3.5370946745858,4.01856591682114,3.88777708016436,4.05624278053892,3.78158126742714,5.80232297946892,5.72730977769161,5.81179193702309,5.5773383103116,5.64362353282169,5.95499427802023,3.63849723042127,6.86326087341418,3.74227397758233,6.4819317098699,3.15525760193427,5.33636403033157,5.57238001504093,7.96234015434899,6.54004056747036,6.79830579192414,4.1791255165356,3.59595583297976,4.57127824667782,2.73616649747348,3.26402725839324,3.78158126742714,3.89332607308599,4.32801464890517,5.83124970018146,6.33193899969941,3.60561919988118,3.30081062395213,8.15204704972923,10.3548109606438,7.07748348660317,6.75431344249969,4.39313440378416,3.91023408683084,3.12678419369603,3.83831063221837,7.73257267462279,6.75431344249969,7.07748348660317,6.68694850884302,3.84335436354263,5.98842390672329,4.3658562781542,3.24100139756177,4.31840349407082,4.8078415901259,7.98554762312856,10.6734033600997,6.22985187602816,5.77037781795918,3.05349534489493,3.48491332833839,4.07551801988224,4.24205217397156,3.09603965917044,8.86841339416322,7.89473085251439,7.89473085251439,8.18713363960567,5.42632754378487,5.04798334228273,3.51478352939294,4.38413960317405,3.59037330607598,2.22116059562128,5.52653583321781,7.44723974788071,3.35217614578633,4.89478434044481,5.87899779504395,6.5354634745898,3.68058865769023,4.16089573181103
"Rhipidura leucophrys.1",4.10123998711023,3.26796600784106,7.33038404160061,10.8757890095295,1.10994741682312,2.27459682524577,4.06214921880173,3.67649245416237,1.75952237118911,2.09204978977528,3.09866630157475,3.92325179104312,5.67851060121896,0,5.88982174158999,7.6942407531908,4.95048729214287,3.11820472670399,5.60690023432082,4.00258685440408,4.06446578628289,6.05011593460379,6.25271174397868,1.10994741682312,3.21099315258627,4.27486892608952,3.34036170297043,3.71219757189306,5.31891455958695,2.17559560867129,3.61453184077983,3.88466639071247,2.23929684614562,0.951764580760949,1.77203635758544,1.65869778326302,3.31896480752811,3.36058798556268,4.0187288390447,3.56368202293333,3.27166482029714,4.19573361432849,3.19552242015295,4.98532493390349,7.72839640075648,6.63582943766636,3.76057766462504,5.55083857903039,8.64664729381001,7.88370915497486,1.7693262342628,1.72945481365372,1.63246256383368,1.10994741682312,4.46565095570071,3.0950933690995,5.37594549808917,2.87536659643213,5.7722458263792,3.52096625247832,2.02761689122319,3.58321402959692,3.43514310824749,3.05585276344517,5.12335470819907,3.19169088109064,3.18797980629665,4.02644145331472,6.15447649715431,5.55083857903039,7.19559168000318,8.35212082152245,2.89542500358305,5.09372781195645,3.1544652651691,6.20467159306312,3.44679027648451,5.54766477365176,1.89493469721555,1.44039305976923,3.64217460287885,3.7062164708817,2.71711741462294,3.32642960774485,3.2028493025262,1.44039305976923,1.89493469721555,1.4385354078844,3.29293430366936,2.89875066610684,8.9481656734318,3.52835328491978,3.46989581889266,2.54437608384877,2.989681898835,5.72993211718472,3.09511611659151,1.97214891344788,5.03341182011061,2.98692512696256,3.60828324750533,2.57065518839943,5.87838223980143,3.40501141864532,2.58674961565448,2.58674961565448,3.12199141087662,2.21081818909794,1.3963512958406,3.50402222336075,2.67571098827578,3.98540332199732,4.1224122200265,1.91987536322827,3.9703711045063,3.68241264524527,2.69459668128503,1.14372631087133,1.43371820934755,5.20489248991156,2.92898767549916
"Calonectris leucomelas",2.24595409138406,5.88039407858004,4.42286917077138,6.23095610141113,6.31683891054604,4.42799262307898,2.96134961607931,3.80479021922899,5.1592341377749,7.19239957964843,7.88373767284933,3.24543704520091,5.02139137953083,5.88982174158999,0,2.58313729485022,5.13264018110409,4.77667981040489,1.8872501189763,3.24536897643949,3.8121153806717,3.46055982946865,3.11793256776722,6.31683891054604,3.27684601072303,2.84087606247708,3.59411149498218,3.67398442091627,6.29516263071885,4.86760002622385,3.68798103118994,2.9329794030548,4.2356506322462,5.72917299186,4.50055263545829,4.60542188710387,4.94533225050998,5.19695819481867,4.68684085447671,6.20527536876079,3.46675070911986,3.00677978550946,2.98078512840604,2.36658760116608,3.41126164692758,2.41028427571417,3.66212301519678,2.69267314223663,3.7886357747224,3.14504962917541,4.85332989645802,4.8831502176672,4.93661562669258,6.31683891054604,3.02595555033127,5.31192370722762,2.27361790532274,5.20383654084455,2.52536597240274,3.1827735137186,4.84502108461313,5.63258226034052,3.89177517569147,4.66862939396518,3.23348503392975,3.48882240316589,4.17039695879068,3.65997660100159,3.04317904576723,2.69267314223663,3.60656258886813,4.60757588263033,4.70973458065004,2.67042111035801,4.92450139306017,2.58421066073353,6.16477031239417,8.04232004829934,7.14939050153601,6.90798543158134,3.20690316018103,3.40286203015676,4.32628002126432,5.16172160389954,6.41649789900685,6.90798543158134,7.14939050153601,6.91765102506099,3.27549396456965,4.12448278911149,5.59519342895944,3.02710936822709,2.98105295397886,4.17501400122105,7.67190361151593,8.34817489148062,4.42560135345659,4.65128096664122,2.53941975587488,3.96389593148019,3.69804431858305,3.79194905693034,2.3700919998435,8.29123627836595,7.8494057869595,7.8494057869595,7.90086752999405,5.53831108882565,5.47173001766664,3.13925117129898,3.86516173081788,2.82325454904283,4.08980317592422,4.74682902539728,6.97429711248446,3.04283839582869,4.33866391651085,6.00439254265794,6.14808180020562,3.07173567905507,3.65912738788268
"Sula leucogaster.1",4.27924302862521,7.97983444836209,4.41845679750226,4.26174431478862,7.9449932025545,5.80788736263755,4.15332929926405,6.14113578486627,6.71283371226273,8.98634430731536,9.64541447264328,4.65388741862982,5.02753459090424,7.6942407531908,2.58313729485022,0,7.11111900329534,5.68757962087866,3.41937983124416,5.43232718790656,5.79559747600733,3.03743413918515,2.58695432571444,7.9449932025545,5.08735357909044,4.29367731756336,5.6705488811715,5.22669543626608,7.02857801744354,6.86518095457196,5.02164671403794,4.80746158745128,5.90870937258661,7.5551622480917,6.31399548648717,6.31234907270394,6.06744013774572,6.35506285657804,5.24621151402688,7.53080994986744,5.16766736183259,4.38809695881877,4.87827859419023,3.53448229505788,2.74612803313688,2.47207770536103,5.2515429122968,3.40111097850243,1.89109984348926,1.87434278814951,6.88478079800848,6.78520322198567,6.88225626541769,7.9449932025545,3.83945367563262,7.0012265425794,3.06263973946781,7.16793205300128,3.04179943440828,5.39153064685,6.84113093799373,7.82039824232812,6.1663075258165,6.75700013900557,4.10664727294796,4.69845301699241,5.87712309241823,4.97442041782443,3.15298026010202,3.40111097850243,3.39510006918926,3.66706470559087,6.16477388422788,4.65007517845188,6.06486839216798,2.32440526115203,8.2211004128104,10.2782666409091,8.83456762871973,8.64036457141471,4.47626001078792,4.45904582433897,5.66880955029182,6.34418755031238,8.17417369321282,8.64036457141471,8.83456762871973,8.63047090874338,4.94811631141958,5.95729081028893,3.71118619732935,4.3549804889917,4.89103260672005,6.03941377121213,9.37328884055601,10.5543390737818,6.41268492236735,6.50380473165831,3.53011300391355,5.0675793622207,5.45004868750655,5.26606141705031,2.53293749070195,10.2153017425378,9.67083310823868,9.67083310823868,9.64872849277774,7.13443773336432,6.98606075182091,4.60216710885307,5.5887940921861,4.38178145166893,4.81074261503898,6.77964961043812,8.20569026476144,4.58651639262295,6.21841452558295,7.70093783387527,8.04414321604564,3.31082353886036,5.1912783845149
"Hemiprocne mystacea",3.99916151758508,2.66423335429907,8.14349756820314,11.1443215342044,5.57849722522035,5.33003337525071,4.92220570332741,2.52222892152289,5.50034022020456,5.89989643037137,6.46782404594674,4.17838754666977,7.81906122338992,4.95048729214287,5.13264018110409,7.11111900329534,0,5.40872916286182,5.78139547681043,4.06726958751797,4.43134399499971,6.90913417437928,6.4590195654566,5.57849722522035,4.280330477748,5.0101986793016,4.87147078580755,6.05515193436452,8.80699366320092,5.09317018010871,4.57070106036273,4.95529352025517,4.22323265114045,4.60978503274046,4.05484099254923,4.55402496469555,5.54881667215787,5.70482188339948,6.47191486679572,6.07743216290171,5.00485342150046,5.51230803930414,4.21476478261513,5.1013729652538,7.78978607657066,6.43907741327168,4.09561311761319,6.85116784969877,7.41855282136072,6.48667551656113,3.96320355098858,4.43937041144584,4.3124375089027,5.57849722522035,4.93068238551927,3.85700812697364,6.13767750582648,5.35758196021271,6.13817794449551,3.36108660366993,3.75291026734556,3.80455527053089,3.90945884073175,3.92680926436224,6.90605437513885,5.07667912202075,5.93534358658267,5.88435509210228,7.44718870762627,6.85116784969877,8.27799593442049,9.39958805319829,4.20653960807717,3.22305184964591,6.69517550014194,6.90222256318261,3.20349722585038,3.80785118182806,5.78129337022173,5.61896379034404,4.56313403146586,5.09314899815399,5.52252350378521,6.96713610522315,4.68721503944743,5.61896379034404,5.78129337022173,5.71624680997225,4.67249794417135,3.85169798287909,9.99441801693768,4.8623683362005,4.10563167148203,5.22330683022025,6.11119742494189,4.27667821397746,2.24134338614625,3.45815187651378,5.72026990359329,5.41503883138109,5.64250781667668,4.67249999130551,6.57808308532203,6.12952696024521,6.27169449932954,6.27169449932954,6.51829205527405,6.11683976318091,5.3383579150297,5.03710567519662,4.93514421898625,4.76031082349795,6.70589493270092,4.23983973978678,6.85156916684284,5.2217010438593,3.71741398254466,5.45538095336267,5.16884369639674,6.04465671998017,4.62818851214475
"Tanysiptera galatea",3.56603969208252,4.77311518525251,6.25348249752959,8.92234753526159,3.14835094445831,2.06674676503617,2.72166406978389,4.36926923751261,2.43570957380334,4.3198362449979,5.07039720952324,2.79806935682764,4.05912746131345,3.11820472670399,4.77667981040489,5.68757962087866,5.40872916286182,0,4.61776060476529,4.13713912398737,4.15556537289407,4.14496690076949,4.11357814552271,3.14835094445831,3.1999046147713,3.67406451018871,4.12620984435633,3.72265620929865,5.1873473667715,3.79913029896747,2.77887212550923,3.94539238184666,2.64539648566579,3.1478126034178,2.40336827266598,2.24262265445305,2.46922323672257,2.7858532940684,2.17342398621118,3.84157834088223,3.14280344891022,3.47679721555238,3.03314543241946,3.90456312664482,6.29344730016176,5.30035410019167,3.39018352640058,4.44212466151007,6.50925252309579,5.90519524601919,3.5334586172196,3.34202964524101,3.38037808084713,3.14835094445831,2.61625435366598,3.46423067294416,4.20630293331264,4.37340761519891,4.5280817185189,3.95150649437776,3.42720179303413,4.98454131535509,4.24615419026252,3.97026559215882,4.1785518043578,1.92550456566624,3.76563010981223,3.59414426971496,4.84819649936132,4.44212466151007,5.89578186576753,6.82685698432607,2.33111379675884,4.53712656911258,2.99593178106913,4.50470439391722,4.99594397997307,7.38837478966738,4.00761921353148,3.77415557059164,2.55892451284983,2.46825420891568,2.2635150173376,3.45900138779824,4.39894151551984,3.77415557059164,4.00761921353148,3.72832313459633,3.12335964087609,3.2028382866042,6.70666879675263,2.35817861134832,3.43380933258577,3.35267014499385,4.76792187610146,7.56562641276743,3.80052943707657,2.65562471564223,3.95448467866655,1.5127177484492,4.04633610762451,1.86822160054143,4.34819924618818,5.75345144328124,4.95388439343041,4.95388439343041,5.05123389782242,3.38050799192695,2.34603023057561,2.90986904673516,2.9983837156514,3.43725828785391,2.96891635490075,3.53778505945736,4.3654817896539,3.13212785188692,3.31179142063837,3.17168650510668,3.66367808261962,3.45642956919763,2.67173376492297
"Numenius phaeopus.4",3.1604817403701,5.99597502735315,5.01038793667963,6.24577546702514,5.90744389117057,4.20583287435089,3.48674188071874,4.00905488000984,4.53040358686531,6.58361957075679,7.17016400466478,3.79736717151282,5.12621762891726,5.60690023432082,1.8872501189763,3.41937983124416,5.78139547681043,4.61776060476529,0,2.63599649437737,2.99792146833834,4.22722084967104,3.98630604258531,5.90744389117057,3.50148358629686,3.37295019994974,3.64907013794447,3.0175477728402,5.47860517755089,4.39387964984043,4.06850373326406,3.11114337132772,4.4455787359357,5.4896981370891,4.36829256694736,4.36949046632329,4.47738072306945,4.73941638574498,4.28839212341736,5.50870108411451,3.84215375229563,3.53061250196409,3.41856659791241,3.47316420223253,4.28573168926414,3.65557798413607,4.1572043893705,2.0682516480525,4.7059853950975,4.13862055118614,4.7436099649841,4.73907334937366,4.82362800631168,5.90744389117057,3.85362625452166,5.42707411372351,2.85068264998503,4.76682293386491,3.40109576482408,3.5034754734946,4.72757665510788,5.27633179088212,3.59777714835921,4.12480189550804,2.26217724346994,3.60058089251119,3.69308271176951,3.83850591487032,2.95856861604045,2.0682516480525,3.28041484360682,4.45340860501546,4.34604933385097,2.97677092551853,4.35719888575167,2.99700494090946,6.18178362003684,8.22731649929909,6.7704354176795,6.51739326572527,3.58549808090152,3.75881835119669,4.26380301708835,4.76024205400485,6.36020181974677,6.51739326572527,6.7704354176795,6.51723724293867,3.48934197753056,4.1975258264207,5.77778635629877,3.34780964009334,3.33605576713027,3.67665732894431,7.38644304114137,8.42416678493652,4.68003729840396,4.60087449231073,3.42107424344012,3.81120755008351,3.70381048916272,3.78327293331739,2.9458470963377,7.90289503280211,7.33592340764488,7.33592340764488,7.18501332356627,5.07253114481722,5.06500633392404,3.53672091406698,3.97441252294789,3.28117968653798,3.90258449769199,4.49461460515537,6.30895036704641,3.45348087401657,4.48845488661357,5.62502897988639,5.6171278178679,3.73339433957616,3.87838331819458
"Tringa brevipes.1",2.89347484832438,3.67747114738314,6.66309425351412,8.77593327942051,4.33013275831721,3.46318540620936,3.32298836623879,1.90906017364916,3.34064959585171,4.60461376227621,5.14597725298613,3.04195666289869,6.19917535450163,4.00258685440408,3.24536897643949,5.43232718790656,4.06726958751797,4.13713912398737,2.63599649437737,0,0.906951074172722,5.36118034545393,5.01921604834323,4.33013275831721,2.9471199726555,3.70593360272729,2.83147108191511,3.07139249087284,5.83959499943824,2.73558613116705,3.22996023898784,3.01023560469178,3.53660719676692,3.64270178164205,2.70735869933614,2.90227934019814,3.48055133503496,3.65449881958668,4.26871325402142,3.96099533199548,3.60507646637668,3.98671512951376,2.86567778577187,4.12108752488055,6.2522347779444,5.19048487723783,3.74904823997032,3.86966964674527,6.5286953159863,5.674294440931,2.89022902278244,3.07138611784541,3.10138889897545,4.33013275831721,4.06263165507841,3.47139491364837,4.1022565314155,3.01445155131604,4.71815877015996,2.27355068811862,3.01693821138265,2.6717826298845,1.32590294680509,1.63473908823675,3.57067648687016,3.40483234583356,3.14948302919491,4.2429817767144,4.84278174753395,3.86966964674527,5.56596607296302,6.82575718991463,2.8248496288172,2.08061010463673,4.19453832609964,4.83307977500892,3.81074311135425,5.75126368936019,4.94012258076926,4.68777199398254,3.17328584605239,3.64092280855563,3.92201068350844,4.57169292858354,4.20525819505094,4.68777199398254,4.94012258076926,4.73546450224571,3.1669310974024,2.51983971930338,7.89638762905603,3.41341336597805,2.81829831481645,2.58515790982835,5.37896833796651,5.89418798540892,2.9442293853642,2.7576502862903,4.28796588761253,3.58138708893873,3.53076591463186,3.04149045500282,4.61483532879992,5.61658436604334,5.27970475539488,5.27970475539488,5.17731893935904,3.90124216688551,3.74315616696928,3.43974814816969,3.12952330431529,3.43181776324273,4.51421279771392,2.75662149661061,4.86379715562452,3.53505852217642,3.26642203343911,3.99474536126288,3.64448685195985,4.43800396763585,3.16699299515897
"Xenus cinereus.2",3.48550929865145,3.68270772108221,7.27239448028576,9.01847366835776,4.20133395999344,3.58426393276988,3.56272827988007,2.44931713495765,3.35081344570587,4.34886559240579,4.72106717635509,3.23062739976407,6.59782536804874,4.06446578628289,3.8121153806717,5.79559747600733,4.43134399499971,4.15556537289407,2.99792146833834,0.906951074172722,0,5.69310899856902,5.25075606191574,4.20133395999344,3.54948444077079,4.33758411555318,3.40955118829495,3.45733927884752,5.91292592386881,2.90306797174087,3.35636238252107,3.67745462034991,3.92134649039116,3.60776738616755,2.80767962591912,2.97044055635094,3.10815614855095,3.23843363652339,4.11582515578427,3.41245579041562,4.13444059159886,4.56588765624855,3.39719156113011,4.73025627606688,6.83402707452419,5.78204129311893,4.40984896222367,4.19875305589564,6.90302395106864,6.04071671967335,3.14089064251463,3.24866256335512,3.30325216045793,4.20133395999344,4.44612854837236,3.31602082163221,4.494692635234,2.98452933654753,5.30859008660569,2.9910009026011,3.39881806795355,2.471950313179,1.52037534805428,1.43112328592909,3.72896674291459,3.64686670415834,3.44516410331219,4.79334132592512,5.22946844627569,4.19875305589564,5.97549942282478,7.20321853194915,2.60219762508957,2.64178197390491,4.32029407661315,5.2262759480563,3.67988362952442,5.78116055097121,4.69195620482583,4.51167010099374,3.41731908307746,3.87472405636022,4.29896691503029,4.70412865972022,3.93900752070046,4.51167010099374,4.69195620482583,4.55893715115723,3.69045866887433,2.50550427363692,8.14630504153226,3.8485108456041,3.45839055301063,2.89915589485187,5.06432030290739,5.82922141882516,3.29954237962415,2.85548830599067,4.88064207387923,3.73200318315442,4.05371807159098,3.20869787655185,5.07409355445864,5.33722275977548,5.02746585743661,5.02746585743661,4.74112922214924,3.8196309386697,3.73365884385431,3.91607037233162,3.49797309501938,4.03464543643076,4.80749281473238,3.1086123164487,4.29285437295298,4.06349386961388,3.82918386482935,3.91077454359435,3.51762095038339,4.72182583489139,3.56106794584556
